press,category,headline,url,date
한겨레,"스포츠,국제,한국프로축구",3분짜리 연말 ‘알바’로 100억 챙긴 메이웨더,http://www.hani.co.kr/arti/sports/sports_general/876566.html,2019/01/01
중앙일보,국제,[글로벌 아이] 다사다난할 2019년 중국,http://news.joins.com/article/olink/22844486,2019/01/01
서울신문,사회,"묻지마 정규직 심사… 장관 표창 받은 날, 일터서 쫓겨났다",http://www.seoul.co.kr/news/newsView.php?id=20190101018010,2019/01/01
국민일보,정치,[단독] 신재민 “적자국채 발행 청와대 강압 증거 핸드폰 사진 있다”,http://news.kmib.co.kr/article/view.asp?arcid=0012957669&code=61141111&cp=kd,2019/01/01
한겨레,사회,‘환자 흉기 사망’ 의사는…우울증 명의 임세원 교수,http://www.hani.co.kr/arti/society/society_general/876569.html,2019/01/01
국민일보,"IT_과학,경제",징벌적 손해배상·특허공제사업 도입…새해 달라지는 지식재산 제도,http://news.kmib.co.kr/article/view.asp?arcid=0012957672&code=61122015&cp=kd,2019/01/01
서울신문,사회,‘돈 잔치’ 부실 학회 폭로 5개월… 징계 기준도 없는 대학들,http://www.seoul.co.kr/news/newsView.php?id=20190101018012,2019/01/01
한겨레,경제,[유레카] 세상에서 가장 쓸데없는 걱정 / 안재승,http://www.hani.co.kr/arti/opinion/column/876570.html,2019/01/01
서울신문,사회,한진家 이명희 또 기소… 이번엔 ‘갑질 폭행’ 혐의,http://www.seoul.co.kr/news/newsView.php?id=20190101018013,2019/01/01
한겨레,사회,[사설] 새해 첫날 ‘장애인 통역’ 무더기로 해고한 공공기관,http://www.hani.co.kr/arti/opinion/editorial/876571.html,2019/01/01
서울신문,사회,법무부 항소 포기… ‘돈봉투 만찬’ 檢 복귀한다,http://www.seoul.co.kr/news/newsView.php?id=20190101018014,2019/01/01
중앙일보,경제,[취재일기] 악마와 깊은 바다 사이에 선 문재인 정부,http://news.joins.com/article/olink/22844491,2019/01/01
한겨레,정치,"[사설] 대통령-여당 지도부 만남, ‘전방위 소통’ 계기 되길",http://www.hani.co.kr/arti/opinion/editorial/876573.html,2019/01/01
서울신문,사회,정신과 상담 받던 환자 흉기 난동… 도망치는 의사 수차례 찔러 살해,http://www.seoul.co.kr/news/newsView.php?id=20190101018015,2019/01/01
한겨레,국제,‘자찬’ 트럼프·‘결심’ 시진핑·‘책임’ 메르켈…주요국 정상들의 신년사,http://www.hani.co.kr/arti/international/international_general/876574.html,2019/01/01
동아일보,"사회,국제",김명수 “정의롭고 독립된 법원 만들기 전력”,http://news.donga.com/3/all/20190101/93509094/1,2019/01/01
서울신문,사회,서베리아서 맞이하는 기해년 첫 일출,http://www.seoul.co.kr/news/newsView.php?id=20190101018017,2019/01/01
한겨레,"국제,정치",[아침햇발] 한-일 간 레이더 조준 논란의 자화상 / 박병수,http://www.hani.co.kr/arti/opinion/column/876575.html,2019/01/01
국민일보,사회,법원 “거래처 여직원에 부적절한 발언한 영업사원 ‘해직’은 과중”,http://news.kmib.co.kr/article/view.asp?arcid=0012957707&code=61121311&cp=kd,2019/01/01
동아일보,사회,보호받지 못한 공익제보자의 비극,http://news.donga.com/3/all/20190101/93509097/1,2019/01/01
서울신문,"경제,지역,사회",대형마트 1회용 비닐봉투 퇴출… 오늘부터 과태료 최대 300만원,http://www.seoul.co.kr/news/newsView.php?id=20190101019001,2019/01/01
한겨레,"경제,IT_과학",음원값 일제히 인상…다운로드 결합상품 인상폭 커,http://www.hani.co.kr/arti/economy/it/876577.html,2019/01/01
서울신문,"경제,IT_과학",5G로 ‘어디에나 존재하는 AI’ 보여 준다,http://www.seoul.co.kr/news/newsView.php?id=20190101019004,2019/01/01
한겨레,경제,반도체 수출 증가율 27개월 만에 ‘마이너스’,http://www.hani.co.kr/arti/economy/marketing/876578.html,2019/01/01
중앙일보,정치,[서소문 포럼] 대권론에 휩싸인 유시민,http://news.joins.com/article/olink/22844496,2019/01/01
한겨레,경제,올 주식 ‘돼지꿈’ 어렵지만…“역발상·5대 테마·트위스트 주목”,http://www.hani.co.kr/arti/economy/finance/876579.html,2019/01/01
서울신문,경제,12월 물가 상승률 1.3%인데… 농산물·외식비는 ‘껑충’,http://www.seoul.co.kr/news/newsView.php?id=20190101019006,2019/01/01
국민일보,사회,정신과 의사 찔러 숨지게 한 환자…경찰 “범행동기 횡설수설”,http://news.kmib.co.kr/article/view.asp?arcid=0012957744&code=61121211&cp=kd,2019/01/01
동아일보,"사회,정치","송명빈, 10년前엔 부인폭행 처벌 전력",http://news.donga.com/3/all/20190101/93509128/1,2019/01/01
한겨레,정치,[사설] “트럼프 만나겠다” 강한 의지 보인 김정은 신년사,http://www.hani.co.kr/arti/opinion/editorial/876580.html,2019/01/01
서울신문,경제,오피스텔·상가 기준시가 7.5% 올랐다,http://www.seoul.co.kr/news/newsView.php?id=20190101019007,2019/01/01
한겨레,경제,[주진형 칼럼] 한국은 투자부족 국가가 아니다,http://www.hani.co.kr/arti/opinion/column/876581.html,2019/01/01
한겨레,"사회,정치",[한겨레 프리즘] 2019 법조월령가 / 김남일,http://www.hani.co.kr/arti/opinion/column/876582.html,2019/01/01
서울신문,경제,카카오톡 이용자가 뽑은 ‘2018년 뉴스’…남북·북미 정상회담 단연 1위,http://www.seoul.co.kr/news/newsView.php?id=20190101019008,2019/01/01
중앙일보,사회,‘보신각 타종’ 이국종 교수 “‘헬게이트’ 열렸다”고 말한 이유,http://news.joins.com/article/olink/22844499,2019/01/01
동아일보,사회,"진료중이던 정신과 의사, 환자가 휘두른 흉기에 숨져",http://news.donga.com/3/all/20190101/93509133/1,2019/01/01
한겨레,국제,"[김지석의 화·들·짝] 브렉시트 정치, 무엇을 남겼나",http://www.hani.co.kr/arti/opinion/column/876584.html,2019/01/01
한겨레,"경제,사회",[세상읽기] 하얀 거짓말과의 작별 / 이원재,http://www.hani.co.kr/arti/opinion/column/876585.html,2019/01/01
한겨레,"사회,지역",전교생 이름 다 외워 부른 행정실장님,http://www.hani.co.kr/arti/society/area/876586.html,2019/01/01
국민일보,"지역,사회",만 24세 경기도 청년 100만원 받는다…2019년 새로 시행되거나 달라지는 정책,http://news.kmib.co.kr/article/view.asp?arcid=0012957772&code=61121111&cp=kd,2019/01/01
한겨레,경제,"반도체 ‘흐렸다 갬’, 자동차 ‘구름 많음’, 조선 ‘맑음’",http://www.hani.co.kr/arti/economy/economy_general/876589.html,2019/01/01
한겨레,사회,1월 2일 궂긴 소식,http://www.hani.co.kr/arti/society/obituary/876590.html,2019/01/01
중앙일보,경제,"새해 첫날, 항공사 마일리지 소멸 시작…“유효기간 확인하세요”",http://news.joins.com/article/olink/22844521,2019/01/01
동아일보,"국제,IT_과학",中탐사선 3일경 달 뒷면 착륙… 우주경쟁서 美 처음 제친다,http://news.donga.com/3/all/20190101/93509157/1,2019/01/01
국민일보,경제,닭고기 계열사 ‘갑질 막는 법’ 마련됐다,http://news.kmib.co.kr/article/view.asp?arcid=0012957814&code=61122022&cp=kd,2019/01/01
한겨레,"사회,지역,IT_과학",라오스 자원봉사 나선 대학생들,http://www.hani.co.kr/arti/society/society_general/876591.html,2019/01/01
중앙일보,국제,"아베 총리 ""'일본의 내일' 열어가는 한 해 만들 것""",http://news.joins.com/article/olink/22844526,2019/01/01
한겨레,경제,1월 2일 인사,http://www.hani.co.kr/arti/society/internalmove/876592.html,2019/01/01
동아일보,국제,트럼프 “오바마 저택 담처럼 美국경장벽 쌓아야”,http://news.donga.com/3/all/20190101/93509169/1,2019/01/01
한겨레,사회,2018년 마지막날 비공개로 열린 파인텍 3차 교섭…여전히 이견 못 좁혀,http://www.hani.co.kr/arti/society/society_general/876596.html,2019/01/01
동아일보,정치,"김정은 신년사 “판문점 선언, 사실상 불가침 선언…금강산관광·개성공단 재개 의향”",http://news.donga.com/3/all/20190101/93511153/2,2019/01/01
한겨레,정치,1월 처리 합의한 선거제 개혁 의석 배분 등 놓고 진통 계속,http://www.hani.co.kr/arti/politics/assembly/876597.html,2019/01/01
한겨레,정치,민주당 “새해 민생경제 활성화” 한국당 “희망 정책낼 것”,http://www.hani.co.kr/arti/politics/politics_general/876599.html,2019/01/01
동아일보,정치,[전문] 김정은 신년사 “미국 약속 안 지키면 부득불 새로운 길 모색”,http://news.donga.com/3/all/20190101/93512003/2,2019/01/01
한겨레,정치,문 대통령 새해 첫 날 ‘의로운 시민과 함께’,http://www.hani.co.kr/arti/politics/bluehouse/876600.html,2019/01/01
동아일보,"경제,사회",오늘부터 대형마트에서 비닐 사용 금지…어기면 최대 300만원 과태료,http://news.donga.com/3/all/20190101/93513040/1,2019/01/01
국민일보,국제,“사위 대접 안 한다”… 총기 난사해 자녀 포함 일가족 6명 살해한 남성,http://news.kmib.co.kr/article/view.asp?arcid=0012957891&code=61131111&cp=kd,2019/01/01
한겨레,정치,“아무런 전제조건·대가 없이 개성공단·금강산 관광 재개”,http://www.hani.co.kr/arti/politics/defense/876606.html,2019/01/01
한겨레,정치,김정은 ‘완전한 비핵화·트럼프와 회담’ 강한 의지,http://www.hani.co.kr/arti/politics/defense/876607.html,2019/01/01
동아일보,정치,"하태경, 김정은 신년사 발표에 “답방 이슈될 것…북미정상회담 이후로 미뤄야”",http://news.donga.com/3/all/20190101/93513801/2,2019/01/01
중앙일보,"사회,경제",창경궁 보러 갈까…당장 1월부터 달라지는 새해 정책들,http://news.joins.com/article/olink/22844546,2019/01/01
한겨레,정치,김정은 ‘집무실 소파 신년사’…적대적 원색 표현 사라져,http://www.hani.co.kr/arti/politics/defense/876608.html,2019/01/01
한겨레,정치,‘운영위 완패’ 한국당 이번엔 국조 카드…민주당 “염치없는 일”,http://www.hani.co.kr/arti/politics/assembly/876609.html,2019/01/01
동아일보,사회,"“기재부 차관보, 적자국채 발행 지시” 신재민, 추가 증거 공개…“돈 목적 아냐”",http://news.donga.com/3/all/20190101/93514774/2,2019/01/01
한겨레,사회,"새해 최저임금 조정, 내 월급 오르나?",http://www.hani.co.kr/arti/society/labor/876610.html,2019/01/01
동아일보,정치,[김정은 신년사 발표] 통일부 “남북 확대 발전 노력 입장 환영…공고한 평화체제에 최선”,http://news.donga.com/3/all/20190101/93515269/2,2019/01/01
동아일보,"정치,국제",[신석호 기자의 우아한] 17년째 北 연구한 전문기자가 본 ‘김정은 신년사’ 의미는…,http://news.donga.com/3/all/20190101/93515446/1,2019/01/01
한겨레,정치,종전선언 넘어 평화체제로…‘다자협상’ 새 카드 꺼냈다,http://www.hani.co.kr/arti/politics/defense/876611.html,2019/01/01
국민일보,정치,“정치권 새판짜기 중심에 서겠다”…물밑 반격 준비하는 바른미래,http://news.kmib.co.kr/article/view.asp?arcid=0012957959&code=61111111&cp=kd,2019/01/01
중앙일보,정치,전 세계는 생일에 한살···왜 우리는 1월1일에 한살 먹나,http://news.joins.com/article/olink/22844577,2019/01/01
중앙일보,"국제,정치",[남기고 싶은 이야기] 1989년 IAEA 총회의장 놓고 경합…북한 방해공작 뚫고 당선,http://news.joins.com/article/olink/22844574,2019/01/01
국민일보,정치,나경원 “사찰정권·위선정권 실체 드러났다”,http://news.kmib.co.kr/article/view.asp?arcid=0012958008&code=61111111&cp=kd,2019/01/01
동아일보,정치,"박지원 “김정은, 핵동결 선언…트럼프, 북미정상회담 선언해야”",http://news.donga.com/3/all/20190101/93516436/2,2019/01/01
국민일보,"정치,국제",매티스의 짧지만 강한 고별편지 “신념 지키고 동맹관계 굳건히 해라”,http://news.kmib.co.kr/article/view.asp?arcid=0012958012&code=61131511&cp=kd,2019/01/01
동아일보,"정치,사회","하태경 “2019 기해년, ‘워마드 종말의 해’ 될 것…상반기 내 뿌리 뽑겠다”",http://news.donga.com/3/all/20190101/93516502/2,2019/01/01
서울신문,"국제,사회",180억 기부에 140억 稅 폭탄 맞고도… 다 주고 떠난 ‘기부맨’,http://www.seoul.co.kr/news/newsView.php?id=20190101024019,2019/01/01
중앙일보,"정치,국제",美 2020년 대선 첫 출사표 주인공은…트럼프 앙숙 ‘워런’,http://news.joins.com/article/olink/22844624,2019/01/01
서울신문,사회,한승준 한국정책학회장 취임,http://www.seoul.co.kr/news/newsView.php?id=20190101024022,2019/01/01
서울신문,정치,신임 국방부 정책실장에 정석환 예비역 공군 소장,http://www.seoul.co.kr/news/newsView.php?id=20190101024023,2019/01/01
서울신문,"국제,IT_과학",[남순건의 과학의 눈] 정말 어려운 문제라는 것이 있을까,http://www.seoul.co.kr/news/newsView.php?id=20190101025001,2019/01/01
국민일보,정치,하태경 “새해는 ‘워마드’ 종말의 해…초전박살 내겠다”,http://news.kmib.co.kr/article/view.asp?arcid=0012958037&code=61111511&cp=kd,2019/01/01
동아일보,국제,시진핑의 사진 정치학…신년사 발표 배경 속 숨은 메시지는?,http://news.donga.com/3/all/20190101/93517201/1,2019/01/01
서울신문,"IT_과학,사회",[이대호의 암 이야기] 발상의 전환으로 알게 된 ‘항암뇌’ 기전,http://www.seoul.co.kr/news/newsView.php?id=20190101025002,2019/01/01
동아일보,"정치,국제","매티스, 트럼프 겨냥해 “어떤 것에도 방해받지 말라” 작별인사",http://news.donga.com/3/all/20190101/93517231/1,2019/01/01
중앙일보,"정치,국제","'2020 대선' 민주당 후보, 신년초 출마선언 쏟아진다",http://news.joins.com/article/olink/22844669,2019/01/01
동아일보,"국제,사회",죽어가는 ‘어린 왕자’의 바오바브나무…“온난화 영향 받았을 듯”,http://news.donga.com/3/all/20190101/93518711/1,2019/01/01
국민일보,사회,"[헬스파일] 기해년, 기차고 해피한 건강관리법",http://news.kmib.co.kr/article/view.asp?arcid=0012958105&code=61171911&cp=kd,2019/01/01
국민일보,정치,"한국당과 따로 현충원 참배한 홍준표, “진충보국(盡忠報國)”",http://news.kmib.co.kr/article/view.asp?arcid=0012958113&code=61111111&cp=kd,2019/01/01
